county,precinct,office,district,party,candidate,votes,absentee,early,election
Lubbock,13,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,14,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,15,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,17,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,19,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,20,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,21,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,22,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,23,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,24,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,25,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,26,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,27,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,28,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,29,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,30,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,31,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,32,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,33,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,34,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,35,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,36,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,37,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,38,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,39,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,40,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,41,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,43,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,44,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,45,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,46,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,47,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,49,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,50,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,51,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,52,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,53,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,54,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,56,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,57,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,58,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,59,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,60,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,62,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,63,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,65,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,66,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,67,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,72,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,75,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,76,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,78,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,92,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,102,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,103,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,104,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,108,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,109,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,110,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,111,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,112,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,113,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,114,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,118,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,119,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,120,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,121,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,122,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,123,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,124,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,125,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,126,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,127,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,128,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,129,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,135,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,138,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,139,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,140,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,141,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,142,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,151,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,152,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,153,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,154,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,155,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,178,President,,,Cherunda Fox/Harlan McVay,0,0,0,0
Lubbock,1,President,,,Claudia De la Cruz/Karina Garcia,1,0,1,0
Lubbock,2,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,3,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,4,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,5,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,6,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,7,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,8,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,9,President,,,Claudia De la Cruz/Karina Garcia,1,0,1,0
Lubbock,10,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,11,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,12,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,13,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,14,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,15,President,,,Claudia De la Cruz/Karina Garcia,1,0,0,1
Lubbock,17,President,,,Claudia De la Cruz/Karina Garcia,1,0,1,0
Lubbock,19,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,20,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,21,President,,,Claudia De la Cruz/Karina Garcia,1,0,1,0
Lubbock,22,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,23,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,24,President,,,Claudia De la Cruz/Karina Garcia,1,0,0,1
Lubbock,25,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,26,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,27,President,,,Claudia De la Cruz/Karina Garcia,1,0,1,0
Lubbock,28,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,29,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,30,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,31,President,,,Claudia De la Cruz/Karina Garcia,1,0,0,1
Lubbock,32,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,33,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,34,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,35,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,36,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,37,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,38,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,39,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,40,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,41,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,43,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,44,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,45,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,46,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,47,President,,,Claudia De la Cruz/Karina Garcia,1,0,1,0
Lubbock,49,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,50,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,51,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,52,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,53,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,54,President,,,Claudia De la Cruz/Karina Garcia,1,1,0,0
Lubbock,56,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,57,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,58,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,59,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,60,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,62,President,,,Claudia De la Cruz/Karina Garcia,1,0,1,0
Lubbock,63,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,65,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,66,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,67,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,72,President,,,Claudia De la Cruz/Karina Garcia,1,0,1,0
Lubbock,75,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,76,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,78,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,92,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,102,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,103,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,104,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,108,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,109,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,110,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,111,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,112,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,113,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,114,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,118,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,119,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,120,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,121,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,122,President,,,Claudia De la Cruz/Karina Garcia,1,0,1,0
Lubbock,123,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,124,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,125,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,126,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,127,President,,,Claudia De la Cruz/Karina Garcia,1,0,1,0
Lubbock,128,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,129,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,135,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,138,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,139,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,140,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,141,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,142,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,151,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,152,President,,,Claudia De la Cruz/Karina Garcia,2,0,1,1
Lubbock,153,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,154,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,155,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,178,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0
Lubbock,1,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,2,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,3,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,4,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,5,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,6,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,7,President,,,Cornel West/Melina Abdullah,2,0,0,2
Lubbock,8,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,9,President,,,Cornel West/Melina Abdullah,1,0,0,1
Lubbock,10,President,,,Cornel West/Melina Abdullah,1,0,0,1
Lubbock,11,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,12,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,13,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,14,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,15,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,17,President,,,Cornel West/Melina Abdullah,1,0,1,0
Lubbock,19,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,20,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,21,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,22,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,23,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,24,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,25,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,26,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,27,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,28,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,29,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,30,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,31,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,32,President,,,Cornel West/Melina Abdullah,1,0,1,0
Lubbock,33,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,34,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,35,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,36,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,37,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,38,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,39,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,40,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,41,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,43,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,44,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,45,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,46,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,47,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,49,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,50,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,51,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,52,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,53,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,54,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,56,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,57,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,58,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,59,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,60,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,62,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,63,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,65,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,66,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,67,President,,,Cornel West/Melina Abdullah,1,0,1,0
Lubbock,72,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,75,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,76,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,78,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,92,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,102,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,103,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,104,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,108,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,109,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,110,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,111,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,112,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,113,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,114,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,118,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,119,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,120,President,,,Cornel West/Melina Abdullah,2,0,2,0
Lubbock,121,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,122,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,123,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,124,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,125,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,126,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,127,President,,,Cornel West/Melina Abdullah,1,0,0,1
Lubbock,128,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,129,President,,,Cornel West/Melina Abdullah,1,0,1,0
Lubbock,135,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,138,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,139,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,140,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,141,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,142,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,151,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,152,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,153,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,154,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,155,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,178,President,,,Cornel West/Melina Abdullah,0,0,0,0
Lubbock,1,President,,REP,Donald J. Trump/JD Vance,892,16,723,153
Lubbock,2,President,,REP,Donald J. Trump/JD Vance,702,11,576,115
Lubbock,3,President,,REP,Donald J. Trump/JD Vance,466,5,349,112
Lubbock,4,President,,REP,Donald J. Trump/JD Vance,152,2,99,51
Lubbock,5,President,,REP,Donald J. Trump/JD Vance,192,0,144,48
Lubbock,6,President,,REP,Donald J. Trump/JD Vance,83,0,59,24
Lubbock,7,President,,REP,Donald J. Trump/JD Vance,1326,21,1116,189
Lubbock,8,President,,REP,Donald J. Trump/JD Vance,915,2,802,111
Lubbock,9,President,,REP,Donald J. Trump/JD Vance,1080,50,911,119
Lubbock,10,President,,REP,Donald J. Trump/JD Vance,209,0,155,54
Lubbock,11,President,,REP,Donald J. Trump/JD Vance,38,0,30,8
Lubbock,12,President,,REP,Donald J. Trump/JD Vance,901,19,762,120
Lubbock,13,President,,REP,Donald J. Trump/JD Vance,282,4,235,43
Lubbock,14,President,,REP,Donald J. Trump/JD Vance,476,7,385,84
Lubbock,15,President,,REP,Donald J. Trump/JD Vance,900,7,755,138
Lubbock,17,President,,REP,Donald J. Trump/JD Vance,681,11,515,155
Lubbock,19,President,,REP,Donald J. Trump/JD Vance,162,2,108,52
Lubbock,20,President,,REP,Donald J. Trump/JD Vance,57,0,34,23
Lubbock,21,President,,REP,Donald J. Trump/JD Vance,651,10,500,141
Lubbock,22,President,,REP,Donald J. Trump/JD Vance,1090,17,870,203
Lubbock,23,President,,REP,Donald J. Trump/JD Vance,511,10,409,92
Lubbock,24,President,,REP,Donald J. Trump/JD Vance,581,8,433,140
Lubbock,25,President,,REP,Donald J. Trump/JD Vance,225,2,171,52
Lubbock,26,President,,REP,Donald J. Trump/JD Vance,544,5,417,122
Lubbock,27,President,,REP,Donald J. Trump/JD Vance,894,15,672,207
Lubbock,28,President,,REP,Donald J. Trump/JD Vance,878,26,734,118
Lubbock,29,President,,REP,Donald J. Trump/JD Vance,697,15,547,135
Lubbock,30,President,,REP,Donald J. Trump/JD Vance,892,11,705,176
Lubbock,31,President,,REP,Donald J. Trump/JD Vance,925,10,770,145
Lubbock,32,President,,REP,Donald J. Trump/JD Vance,1658,10,1358,290
Lubbock,33,President,,REP,Donald J. Trump/JD Vance,2432,21,2105,306
Lubbock,34,President,,REP,Donald J. Trump/JD Vance,303,3,260,40
Lubbock,35,President,,REP,Donald J. Trump/JD Vance,513,3,450,60
Lubbock,36,President,,REP,Donald J. Trump/JD Vance,1013,22,821,170
Lubbock,37,President,,REP,Donald J. Trump/JD Vance,844,8,743,93
Lubbock,38,President,,REP,Donald J. Trump/JD Vance,467,5,342,120
Lubbock,39,President,,REP,Donald J. Trump/JD Vance,1135,14,982,139
Lubbock,40,President,,REP,Donald J. Trump/JD Vance,108,1,77,30
Lubbock,41,President,,REP,Donald J. Trump/JD Vance,1513,26,1289,198
Lubbock,43,President,,REP,Donald J. Trump/JD Vance,387,10,325,52
Lubbock,44,President,,REP,Donald J. Trump/JD Vance,673,10,566,97
Lubbock,45,President,,REP,Donald J. Trump/JD Vance,262,3,218,41
Lubbock,46,President,,REP,Donald J. Trump/JD Vance,1991,11,1659,321
Lubbock,47,President,,REP,Donald J. Trump/JD Vance,975,24,817,134
Lubbock,49,President,,REP,Donald J. Trump/JD Vance,478,0,422,56
Lubbock,50,President,,REP,Donald J. Trump/JD Vance,556,0,485,71
Lubbock,51,President,,REP,Donald J. Trump/JD Vance,67,0,53,14
Lubbock,52,President,,REP,Donald J. Trump/JD Vance,1454,19,1171,264
Lubbock,53,President,,REP,Donald J. Trump/JD Vance,1022,13,776,233
Lubbock,54,President,,REP,Donald J. Trump/JD Vance,1729,45,1531,153
Lubbock,56,President,,REP,Donald J. Trump/JD Vance,483,10,408,65
Lubbock,57,President,,REP,Donald J. Trump/JD Vance,1660,11,1311,338
Lubbock,58,President,,REP,Donald J. Trump/JD Vance,607,15,495,97
Lubbock,59,President,,REP,Donald J. Trump/JD Vance,1010,9,810,191
Lubbock,60,President,,REP,Donald J. Trump/JD Vance,673,17,581,75
Lubbock,62,President,,REP,Donald J. Trump/JD Vance,1047,30,865,152
Lubbock,63,President,,REP,Donald J. Trump/JD Vance,68,0,50,18
Lubbock,65,President,,REP,Donald J. Trump/JD Vance,453,16,363,74
Lubbock,66,President,,REP,Donald J. Trump/JD Vance,1399,48,1255,96
Lubbock,67,President,,REP,Donald J. Trump/JD Vance,911,20,743,148
Lubbock,72,President,,REP,Donald J. Trump/JD Vance,1164,12,962,190
Lubbock,75,President,,REP,Donald J. Trump/JD Vance,660,18,579,63
Lubbock,76,President,,REP,Donald J. Trump/JD Vance,1141,5,932,204
Lubbock,78,President,,REP,Donald J. Trump/JD Vance,1993,47,1777,169
Lubbock,92,President,,REP,Donald J. Trump/JD Vance,294,3,225,66
Lubbock,102,President,,REP,Donald J. Trump/JD Vance,378,4,321,53
Lubbock,103,President,,REP,Donald J. Trump/JD Vance,309,3,272,34
Lubbock,104,President,,REP,Donald J. Trump/JD Vance,606,10,538,58
Lubbock,108,President,,REP,Donald J. Trump/JD Vance,555,2,414,139
Lubbock,109,President,,REP,Donald J. Trump/JD Vance,2296,41,2012,243
Lubbock,110,President,,REP,Donald J. Trump/JD Vance,2850,65,2554,231
Lubbock,111,President,,REP,Donald J. Trump/JD Vance,1885,18,1605,262
Lubbock,112,President,,REP,Donald J. Trump/JD Vance,922,33,735,154
Lubbock,113,President,,REP,Donald J. Trump/JD Vance,1039,5,826,208
Lubbock,114,President,,REP,Donald J. Trump/JD Vance,200,0,153,47
Lubbock,118,President,,REP,Donald J. Trump/JD Vance,643,13,525,105
Lubbock,119,President,,REP,Donald J. Trump/JD Vance,1085,8,865,212
Lubbock,120,President,,REP,Donald J. Trump/JD Vance,2032,29,1720,283
Lubbock,121,President,,REP,Donald J. Trump/JD Vance,2652,25,2261,366
Lubbock,122,President,,REP,Donald J. Trump/JD Vance,703,12,542,149
Lubbock,123,President,,REP,Donald J. Trump/JD Vance,844,26,724,94
Lubbock,124,President,,REP,Donald J. Trump/JD Vance,1011,19,862,130
Lubbock,125,President,,REP,Donald J. Trump/JD Vance,1102,29,964,109
Lubbock,126,President,,REP,Donald J. Trump/JD Vance,558,9,456,93
Lubbock,127,President,,REP,Donald J. Trump/JD Vance,1237,48,1032,157
Lubbock,128,President,,REP,Donald J. Trump/JD Vance,1067,33,892,142
Lubbock,129,President,,REP,Donald J. Trump/JD Vance,1813,34,1538,241
Lubbock,135,President,,REP,Donald J. Trump/JD Vance,469,15,402,52
Lubbock,138,President,,REP,Donald J. Trump/JD Vance,381,1,336,44
Lubbock,139,President,,REP,Donald J. Trump/JD Vance,1203,22,1031,150
Lubbock,140,President,,REP,Donald J. Trump/JD Vance,1741,28,1496,217
