county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Bowie,12,U.S. Senate,,,Under Votes,32,0,17,15,0
Bowie,12,U.S. House,1,REP,Nathaniel Moran,1602,27,1170,404,1
Bowie,12,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,12,U.S. House,1,,Under Votes,323,12,226,85,0
Bowie,12,Railroad Commissioner,,REP,Christi Craddick,1552,24,1133,394,1
Bowie,12,Railroad Commissioner,,DEM,Katherine Culbert,219,13,165,41,0
Bowie,12,Railroad Commissioner,,LIB,Hawk Dunlap,39,2,27,10,0
Bowie,12,Railroad Commissioner,,GRN,Eddie Espinoza,10,0,8,2,0
Bowie,12,Railroad Commissioner,,,Uncertified,3,0,0,2,1
Bowie,12,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,12,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,12,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,12,Railroad Commissioner,,,Under Votes,102,0,61,41,0
Bowie,12,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,1626,25,1182,418,1
Bowie,12,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,217,14,168,35,0
Bowie,12,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,12,"Justice, Supreme Court, Pl 2",,,Under Votes,82,0,46,36,0
Bowie,12,"Justice, Supreme Court, Pl 4",,REP,John Devine,1597,25,1164,407,1
Bowie,12,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,235,14,177,44,0
Bowie,12,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,12,"Justice, Supreme Court, Pl 4",,,Under Votes,93,0,55,38,0
Bowie,12,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,1580,25,1155,399,1
Bowie,12,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,227,12,174,41,0
Bowie,12,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,29,2,17,10,0
Bowie,12,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,12,"Justice, Supreme Court, Pl 6",,,Under Votes,89,0,50,39,0
Bowie,12,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,1599,25,1166,407,1
Bowie,12,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,241,14,181,46,0
Bowie,12,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,12,"Presiding Judge, Ct of Crim App",,,Under Votes,85,0,49,36,0
Bowie,12,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,1599,26,1164,408,1
Bowie,12,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,228,12,175,41,0
Bowie,12,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,12,"Judge, Ct of Crim App, Pl 7",,,Under Votes,98,1,57,40,0
Bowie,12,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,1605,26,1163,415,1
Bowie,12,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,220,12,175,33,0
Bowie,12,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,12,"Judge, Ct of Crim App, Pl 8",,,Under Votes,100,1,58,41,0
Bowie,12,"Member, State BoE, Dist 12",,REP,Pam Little,1589,25,1156,407,1
Bowie,12,"Member, State BoE, Dist 12",,DEM,George King,234,13,177,44,0
Bowie,12,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,12,"Member, State BoE, Dist 12",,,Under Votes,102,1,63,38,0
Bowie,12,State Representative,1,REP,Gary VanDeaver,1647,26,1202,418,1
Bowie,12,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,12,State Representative,1,,Under Votes,278,13,194,71,0
Bowie,12,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,1633,27,1188,417,1
Bowie,12,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,12,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,292,12,208,72,0
Bowie,12,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,1649,29,1204,415,1
Bowie,12,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,12,"Dist Judge, 5th Judicial Dist",,,Under Votes,276,10,192,74,0
Bowie,12,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,1657,28,1203,425,1
Bowie,12,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,12,"Dist Judge, 202nd Judicial Dist",,,Under Votes,268,11,193,64,0
Bowie,12,Sheriff,,REP,Jeff Neal,1678,31,1220,426,1
Bowie,12,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,12,Sheriff,,,Under Votes,247,8,176,63,0
Bowie,12,County Tax Assessor-Collector,,REP,Josh Davis,1665,31,1217,416,1
Bowie,12,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,12,County Tax Assessor-Collector,,,Under Votes,260,8,179,73,0
Bowie,12,"Justice of the Peace Pct 1, Place 1",,REP,Nancy Talley,1671,29,1214,427,1
Bowie,12,"Justice of the Peace Pct 1, Place 1",,,Over Votes,0,0,0,0,0
Bowie,12,"Justice of the Peace Pct 1, Place 1",,,Under Votes,254,10,182,62,0
Bowie,12,"Justice of the Peace-Unexpired Pct 1, Place 2",,REP,Jay Womack,1649,28,1200,420,1
Bowie,12,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Over Votes,0,0,0,0,0
Bowie,12,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Under Votes,276,11,196,69,0
Bowie,12,Constable Precinct 1,,REP,Randall Baggett,1638,29,1195,413,1
Bowie,12,Constable Precinct 1,,,Over Votes,0,0,0,0,0
Bowie,12,Constable Precinct 1,,,Under Votes,287,10,201,76,0
Bowie,12A,Registered Voters,,,,65,,,,
Bowie,12A,Ballots Cast,,,,56,0,46,10,0
Bowie,12A,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,12A,President,,REP,Donald J. Trump,56,0,46,10,0
Bowie,12A,President,,DEM,Kamala D. Harris,0,0,0,0,0
Bowie,12A,President,,LIB,Chase Oliver,0,0,0,0,0
Bowie,12A,President,,GRN,Jill Stein,0,0,0,0,0
Bowie,12A,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,12A,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,12A,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,12A,President,,,Uncertified,0,0,0,0,0
Bowie,12A,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,12A,President,,,Not Assigned,0,0,0,0,0
Bowie,12A,President,,,Over Votes,0,0,0,0,0
Bowie,12A,President,,,Under Votes,0,0,0,0,0
Bowie,12A,U.S. Senate,,REP,Ted Cruz,56,0,46,10,0
Bowie,12A,U.S. Senate,,DEM,Colin Allred,0,0,0,0,0
Bowie,12A,U.S. Senate,,LIB,Ted Brown,0,0,0,0,0
Bowie,12A,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,12A,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,12A,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,12A,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,12A,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,12A,U.S. Senate,,,Under Votes,0,0,0,0,0
Bowie,12A,U.S. House,4,REP,Pat Fallon,55,0,45,10,0
Bowie,12A,U.S. House,4,DEM,Simon Cardell,1,0,1,0,0
Bowie,12A,U.S. House,4,,Over Votes,0,0,0,0,0
Bowie,12A,U.S. House,4,,Under Votes,0,0,0,0,0
Bowie,12A,Railroad Commissioner,,REP,Christi Craddick,53,0,44,9,0
Bowie,12A,Railroad Commissioner,,DEM,Katherine Culbert,1,0,1,0,0
Bowie,12A,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0
Bowie,12A,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0
Bowie,12A,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,12A,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,12A,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,12A,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,12A,Railroad Commissioner,,,Under Votes,2,0,1,1,0
Bowie,12A,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,55,0,46,9,0
Bowie,12A,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,0,0,0,0,0
Bowie,12A,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,12A,"Justice, Supreme Court, Pl 2",,,Under Votes,1,0,0,1,0
Bowie,12A,"Justice, Supreme Court, Pl 4",,REP,John Devine,53,0,45,8,0
Bowie,12A,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,2,0,1,1,0
Bowie,12A,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,12A,"Justice, Supreme Court, Pl 4",,,Under Votes,1,0,0,1,0
Bowie,12A,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,54,0,46,8,0
Bowie,12A,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,1,0,0,1,0
Bowie,12A,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,0,0,0,0,0
Bowie,12A,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,12A,"Justice, Supreme Court, Pl 6",,,Under Votes,1,0,0,1,0
Bowie,12A,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,55,0,46,9,0
Bowie,12A,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,0,0,0,0,0
Bowie,12A,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,12A,"Presiding Judge, Ct of Crim App",,,Under Votes,1,0,0,1,0
Bowie,12A,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,54,0,46,8,0
Bowie,12A,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,1,0,0,1,0
Bowie,12A,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,12A,"Judge, Ct of Crim App, Pl 7",,,Under Votes,1,0,0,1,0
Bowie,12A,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,55,0,46,9,0
Bowie,12A,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,0,0,0,0,0
Bowie,12A,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,12A,"Judge, Ct of Crim App, Pl 8",,,Under Votes,1,0,0,1,0
Bowie,12A,"Member, State BoE, Dist 12",,REP,Pam Little,54,0,45,9,0
Bowie,12A,"Member, State BoE, Dist 12",,DEM,George King,1,0,1,0,0
Bowie,12A,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,12A,"Member, State BoE, Dist 12",,,Under Votes,1,0,0,1,0
Bowie,12A,State Representative,1,REP,Gary VanDeaver,55,0,45,10,0
Bowie,12A,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,12A,State Representative,1,,Under Votes,1,0,1,0,0
Bowie,12A,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,54,0,45,9,0
Bowie,12A,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,12A,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,2,0,1,1,0
Bowie,12A,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,54,0,45,9,0
Bowie,12A,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,12A,"Dist Judge, 5th Judicial Dist",,,Under Votes,2,0,1,1,0
Bowie,12A,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,54,0,45,9,0
Bowie,12A,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,12A,"Dist Judge, 202nd Judicial Dist",,,Under Votes,2,0,1,1,0
Bowie,12A,Sheriff,,REP,Jeff Neal,55,0,46,9,0
Bowie,12A,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,12A,Sheriff,,,Under Votes,1,0,0,1,0
Bowie,12A,County Tax Assessor-Collector,,REP,Josh Davis,54,0,45,9,0
Bowie,12A,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,12A,County Tax Assessor-Collector,,,Under Votes,2,0,1,1,0
Bowie,12A,"Justice of the Peace Pct 1, Place 1",,REP,Nancy Talley,51,0,42,9,0
Bowie,12A,"Justice of the Peace Pct 1, Place 1",,,Over Votes,0,0,0,0,0
Bowie,12A,"Justice of the Peace Pct 1, Place 1",,,Under Votes,5,0,4,1,0
Bowie,12A,"Justice of the Peace-Unexpired Pct 1, Place 2",,REP,Jay Womack,52,0,43,9,0
Bowie,12A,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Over Votes,0,0,0,0,0
Bowie,12A,"Justice of the Peace-Unexpired Pct 1, Place 2",,,Under Votes,4,0,3,1,0
Bowie,12A,Constable Precinct 1,,REP,Randall Baggett,51,0,42,9,0
Bowie,12A,Constable Precinct 1,,,Over Votes,0,0,0,0,0
Bowie,12A,Constable Precinct 1,,,Under Votes,5,0,4,1,0
Bowie,13,Registered Voters,,,,15,,,,
Bowie,13,Ballots Cast,,,,8,0,7,1,0
Bowie,13,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,13,President,,REP,Donald J. Trump,5,0,5,0,0
Bowie,13,President,,DEM,Kamala D. Harris,3,0,2,1,0
Bowie,13,President,,LIB,Chase Oliver,0,0,0,0,0
Bowie,13,President,,GRN,Jill Stein,0,0,0,0,0
Bowie,13,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,13,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,13,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,13,President,,,Uncertified,0,0,0,0,0
Bowie,13,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,13,President,,,Not Assigned,0,0,0,0,0
Bowie,13,President,,,Over Votes,0,0,0,0,0
Bowie,13,President,,,Under Votes,0,0,0,0,0
Bowie,13,U.S. Senate,,REP,Ted Cruz,4,0,4,0,0
Bowie,13,U.S. Senate,,DEM,Colin Allred,4,0,3,1,0
Bowie,13,U.S. Senate,,LIB,Ted Brown,0,0,0,0,0
Bowie,13,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,13,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,13,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,13,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,13,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,13,U.S. Senate,,,Under Votes,0,0,0,0,0
Bowie,13,U.S. House,4,REP,Pat Fallon,4,0,4,0,0
Bowie,13,U.S. House,4,DEM,Simon Cardell,3,0,2,1,0
Bowie,13,U.S. House,4,,Over Votes,0,0,0,0,0
Bowie,13,U.S. House,4,,Under Votes,1,0,1,0,0
Bowie,13,Railroad Commissioner,,REP,Christi Craddick,3,0,3,0,0
Bowie,13,Railroad Commissioner,,DEM,Katherine Culbert,3,0,2,1,0
Bowie,13,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0
Bowie,13,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0
Bowie,13,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,13,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,13,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,13,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,13,Railroad Commissioner,,,Under Votes,2,0,2,0,0
Bowie,13,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,3,0,3,0,0
Bowie,13,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,3,0,2,1,0
Bowie,13,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,13,"Justice, Supreme Court, Pl 2",,,Under Votes,2,0,2,0,0
Bowie,13,"Justice, Supreme Court, Pl 4",,REP,John Devine,3,0,3,0,0
Bowie,13,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,3,0,2,1,0
Bowie,13,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,13,"Justice, Supreme Court, Pl 4",,,Under Votes,2,0,2,0,0
Bowie,13,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,4,0,4,0,0
Bowie,13,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,2,0,2,0,0
Bowie,13,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,0,0,0,0,0
Bowie,13,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,13,"Justice, Supreme Court, Pl 6",,,Under Votes,2,0,1,1,0
Bowie,13,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,4,0,4,0,0
Bowie,13,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,2,0,2,0,0
Bowie,13,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,13,"Presiding Judge, Ct of Crim App",,,Under Votes,2,0,1,1,0
Bowie,13,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,3,0,3,0,0
Bowie,13,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,2,0,2,0,0
Bowie,13,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,13,"Judge, Ct of Crim App, Pl 7",,,Under Votes,3,0,2,1,0
Bowie,13,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,3,0,3,0,0
Bowie,13,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,2,0,2,0,0
Bowie,13,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,13,"Judge, Ct of Crim App, Pl 8",,,Under Votes,3,0,2,1,0
Bowie,13,"Member, State BoE, Dist 12",,REP,Pam Little,5,0,5,0,0
Bowie,13,"Member, State BoE, Dist 12",,DEM,George King,2,0,2,0,0
Bowie,13,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,13,"Member, State BoE, Dist 12",,,Under Votes,1,0,0,1,0
Bowie,13,State Representative,1,REP,Gary VanDeaver,7,0,7,0,0
Bowie,13,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,13,State Representative,1,,Under Votes,1,0,0,1,0
Bowie,13,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,4,0,4,0,0
Bowie,13,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,13,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,4,0,3,1,0
Bowie,13,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,4,0,4,0,0
Bowie,13,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,13,"Dist Judge, 5th Judicial Dist",,,Under Votes,4,0,3,1,0
Bowie,13,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,4,0,4,0,0
Bowie,13,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,13,"Dist Judge, 202nd Judicial Dist",,,Under Votes,4,0,3,1,0
Bowie,13,Sheriff,,REP,Jeff Neal,4,0,4,0,0
Bowie,13,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,13,Sheriff,,,Under Votes,4,0,3,1,0
Bowie,13,County Tax Assessor-Collector,,REP,Josh Davis,4,0,4,0,0
Bowie,13,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,13,County Tax Assessor-Collector,,,Under Votes,4,0,3,1,0
Bowie,13,County Commissioner Pct 3,,REP,James Strain,3,0,3,0,0
Bowie,13,County Commissioner Pct 3,,,Over Votes,0,0,0,0,0
Bowie,13,County Commissioner Pct 3,,,Under Votes,5,0,4,1,0
Bowie,13,Constable Precinct 5,,REP,Robbie Caudle,2,0,2,0,0
Bowie,13,Constable Precinct 5,,,Over Votes,0,0,0,0,0
Bowie,13,Constable Precinct 5,,,Under Votes,6,0,5,1,0
Bowie,14,Registered Voters,,,,1195,,,,
Bowie,14,Ballots Cast,,,,786,37,654,93,2
Bowie,14,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,14,President,,REP,Donald J. Trump,679,20,575,82,2
Bowie,14,President,,DEM,Kamala D. Harris,104,17,76,11,0
Bowie,14,President,,LIB,Chase Oliver,2,0,2,0,0
Bowie,14,President,,GRN,Jill Stein,0,0,0,0,0
Bowie,14,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,14,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,14,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,14,President,,,Uncertified,0,0,0,0,0
Bowie,14,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,14,President,,,Not Assigned,0,0,0,0,0
Bowie,14,President,,,Over Votes,0,0,0,0,0
Bowie,14,President,,,Under Votes,1,0,1,0,0
Bowie,14,U.S. Senate,,REP,Ted Cruz,660,20,559,79,2
Bowie,14,U.S. Senate,,DEM,Colin Allred,108,17,79,12,0
Bowie,14,U.S. Senate,,LIB,Ted Brown,6,0,6,0,0
Bowie,14,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,14,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,14,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,14,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,14,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,14,U.S. Senate,,,Under Votes,12,0,10,2,0
Bowie,14,U.S. House,4,REP,Pat Fallon,656,20,555,79,2
Bowie,14,U.S. House,4,DEM,Simon Cardell,97,16,72,9,0
Bowie,14,U.S. House,4,,Over Votes,0,0,0,0,0
Bowie,14,U.S. House,4,,Under Votes,33,1,27,5,0
Bowie,14,Railroad Commissioner,,REP,Christi Craddick,636,21,540,73,2
Bowie,14,Railroad Commissioner,,DEM,Katherine Culbert,91,15,67,9,0
Bowie,14,Railroad Commissioner,,LIB,Hawk Dunlap,20,0,14,6,0
Bowie,14,Railroad Commissioner,,GRN,Eddie Espinoza,6,0,5,1,0
Bowie,14,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,14,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,14,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,14,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,14,Railroad Commissioner,,,Under Votes,33,1,28,4,0
Bowie,14,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,653,21,552,78,2
Bowie,14,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,97,15,72,10,0
Bowie,14,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,14,"Justice, Supreme Court, Pl 2",,,Under Votes,36,1,30,5,0
Bowie,14,"Justice, Supreme Court, Pl 4",,REP,John Devine,654,20,555,77,2
Bowie,14,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,93,16,66,11,0
Bowie,14,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,14,"Justice, Supreme Court, Pl 4",,,Under Votes,39,1,33,5,0
Bowie,14,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,644,22,543,77,2
Bowie,14,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,93,14,70,9,0
Bowie,14,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,13,0,13,0,0
Bowie,14,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,14,"Justice, Supreme Court, Pl 6",,,Under Votes,36,1,28,7,0
Bowie,14,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,646,20,548,76,2
Bowie,14,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,100,16,74,10,0
Bowie,14,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,14,"Presiding Judge, Ct of Crim App",,,Under Votes,40,1,32,7,0
Bowie,14,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,653,19,555,77,2
Bowie,14,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,94,15,70,9,0
Bowie,14,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,14,"Judge, Ct of Crim App, Pl 7",,,Under Votes,39,3,29,7,0
Bowie,14,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,655,21,555,77,2
Bowie,14,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,91,14,68,9,0
Bowie,14,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,14,"Judge, Ct of Crim App, Pl 8",,,Under Votes,40,2,31,7,0
Bowie,14,"Member, State BoE, Dist 12",,REP,Pam Little,648,21,548,77,2
Bowie,14,"Member, State BoE, Dist 12",,DEM,George King,92,14,69,9,0
Bowie,14,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,14,"Member, State BoE, Dist 12",,,Under Votes,46,2,37,7,0
Bowie,14,State Representative,1,REP,Gary VanDeaver,675,27,563,83,2
Bowie,14,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,14,State Representative,1,,Under Votes,111,10,91,10,0
Bowie,14,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,662,25,555,81,1
Bowie,14,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,14,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,124,12,99,12,1
Bowie,14,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,664,23,558,82,1
Bowie,14,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,14,"Dist Judge, 5th Judicial Dist",,,Under Votes,122,14,96,11,1
Bowie,14,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,676,26,566,82,2
Bowie,14,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,14,"Dist Judge, 202nd Judicial Dist",,,Under Votes,110,11,88,11,0
Bowie,14,Sheriff,,REP,Jeff Neal,679,28,570,80,1
Bowie,14,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,14,Sheriff,,,Under Votes,107,9,84,13,1
Bowie,14,County Tax Assessor-Collector,,REP,Josh Davis,671,26,561,82,2
Bowie,14,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,14,County Tax Assessor-Collector,,,Under Votes,115,11,93,11,0
Bowie,14,County Commissioner Pct 3,,REP,James Strain,635,25,528,80,2
Bowie,14,County Commissioner Pct 3,,,Over Votes,0,0,0,0,0
Bowie,14,County Commissioner Pct 3,,,Under Votes,151,12,126,13,0
Bowie,14,Constable Precinct 2,,REP,Chad Ford,653,25,543,83,2
Bowie,14,Constable Precinct 2,,,Over Votes,0,0,0,0,0
Bowie,14,Constable Precinct 2,,,Under Votes,133,12,111,10,0
Bowie,14A,Registered Voters,,,,1424,,,,
Bowie,14A,Ballots Cast,,,,672,22,519,129,2
