county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Jim Wells,17,County Tax Assessor-Collector,,Servando Wolf Garza Jr,REP,1,215,108,324
Jim Wells,17,County Tax Assessor-Collector,,Mary Lozano,DEM,7,364,182,553
Jim Wells,17,County Tax Assessor-Collector,,Under Votes,,3,31,20,54
Jim Wells,17,County Tax Assessor-Collector,,Over Votes,,0,1,0,1
Jim Wells,17,"Constable, Precinct 6",,Ray Escamilla Jr,DEM,4,431,233,668
Jim Wells,17,"Constable, Precinct 6",,Under Votes,,7,180,77,264
Jim Wells,17,"Constable, Precinct 6",,Over Votes,,0,0,0,0
Jim Wells,18,Ballots Cast,,,,,,,212
Jim Wells,18,President,,Donald J. Trump,REP,0,56,64,120
Jim Wells,18,President,,Kamala D. Harris,DEM,0,39,49,88
Jim Wells,18,President,,Chase Oliver,LIB,0,0,0,0
Jim Wells,18,President,,Jill Stein,GRN,0,0,0,0
Jim Wells,18,President,,Under Votes,,0,0,1,1
Jim Wells,18,President,,Over Votes,,0,3,0,3
Jim Wells,18,U.S. Senate,,Ted Cruz,REP,0,53,53,106
Jim Wells,18,U.S. Senate,,Colin Allred,DEM,0,40,46,86
Jim Wells,18,U.S. Senate,,Ted Brown,LIB,0,4,2,6
Jim Wells,18,U.S. Senate,,Under Votes,,0,1,12,13
Jim Wells,18,U.S. Senate,,Over Votes,,0,0,1,1
Jim Wells,18,U.S. House,15,Monica De La Cruz,REP,0,53,58,111
Jim Wells,18,U.S. House,15,Michelle Vallejo,DEM,0,41,47,88
Jim Wells,18,U.S. House,15,Under Votes,,0,4,9,13
Jim Wells,18,U.S. House,15,Over Votes,,0,0,0,0
Jim Wells,18,Railroad Commissioner,,Christi Craddick,REP,0,52,45,97
Jim Wells,18,Railroad Commissioner,,Katherine Culbert,DEM,0,36,41,77
Jim Wells,18,Railroad Commissioner,,Hawk Dunlap,LIB,0,2,4,6
Jim Wells,18,Railroad Commissioner,,Eddie Espinoza,GRN,0,3,9,12
Jim Wells,18,Railroad Commissioner,,Under Votes,,0,5,15,20
Jim Wells,18,Railroad Commissioner,,Over Votes,,0,0,0,0
Jim Wells,18,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,0,51,51,102
Jim Wells,18,"Justice, Supreme Court, Place 2",,DaSean Jones,DEM,0,44,45,89
Jim Wells,18,"Justice, Supreme Court, Place 2",,Under Votes,,0,3,18,21
Jim Wells,18,"Justice, Supreme Court, Place 2",,Over Votes,,0,0,0,0
Jim Wells,18,"Justice, Supreme Court, Place 4",,John Devine,REP,0,52,53,105
Jim Wells,18,"Justice, Supreme Court, Place 4",,Christine Vinh Weems,DEM,0,40,45,85
Jim Wells,18,"Justice, Supreme Court, Place 4",,Under Votes,,0,6,16,22
Jim Wells,18,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Jim Wells,18,"Justice, Supreme Court, Place 6",,Jane Bland,REP,0,49,50,99
Jim Wells,18,"Justice, Supreme Court, Place 6",,Bonnie Lee Goldstein,DEM,0,42,46,88
Jim Wells,18,"Justice, Supreme Court, Place 6",,J. David Roberson,LIB,0,4,2,6
Jim Wells,18,"Justice, Supreme Court, Place 6",,Under Votes,,0,3,16,19
Jim Wells,18,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0
Jim Wells,18,"Presiding Judge, Court of Criminal Appeals",,David J. Schenck,REP,0,52,54,106
Jim Wells,18,"Presiding Judge, Court of Criminal Appeals",,Holly Taylor,DEM,0,42,42,84
Jim Wells,18,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,0,4,17,21
Jim Wells,18,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,1,1
Jim Wells,18,"Judge, Court of Criminal Appeals, Place 7",,Gina Parker,REP,0,52,52,104
Jim Wells,18,"Judge, Court of Criminal Appeals, Place 7",,Nancy Mulder,DEM,0,43,46,89
Jim Wells,18,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,0,3,16,19
Jim Wells,18,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Jim Wells,18,"Judge, Court of Criminal Appeals, Place 8",,Lee Finley,REP,0,51,54,105
Jim Wells,18,"Judge, Court of Criminal Appeals, Place 8",,Chika Anyiam,DEM,0,41,43,84
Jim Wells,18,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,0,6,17,23
Jim Wells,18,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Jim Wells,18,"Member, State Board of Education, District 3",,Marisa Perez-Diaz,REP,0,72,72,144
Jim Wells,18,"Member, State Board of Education, District 3",,Under Votes,,0,26,42,68
Jim Wells,18,"Member, State Board of Education, District 3",,Over Votes,,0,0,0,0
Jim Wells,18,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,0,61,72,133
Jim Wells,18,State Senate,20,Under Votes,,0,37,42,79
Jim Wells,18,State Senate,20,Over Votes,,0,0,0,0
Jim Wells,18,State House,43,J.M. Lozano,REP,0,57,59,116
Jim Wells,18,State House,43,Mariana Casarez,DEM,0,38,39,77
Jim Wells,18,State House,43,Under Votes,,0,2,16,18
Jim Wells,18,State House,43,Over Votes,,0,1,0,1
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 2",,Velia J. Meza,DEM,0,62,64,126
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 2",,Under Votes,,0,36,50,86
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 3",,Todd McCray,REP,0,49,53,102
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 3",,Cynthia Marie Chapa,DEM,0,44,44,88
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 3",,Under Votes,,0,5,17,22
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 3",,Over Votes,,0,0,0,0
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 4",,Lori Massey Brissette,REP,0,48,53,101
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 4",,Luz Elena Chapa,DEM,0,43,43,86
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 4",,Under Votes,,0,7,18,25
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 4",,Over Votes,,0,0,0,0
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 5",,Adrian Spears,REP,0,48,48,96
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 5",,Liza A. Rodriguez,DEM,0,44,48,92
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 5",,Under Votes,,0,6,18,24
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 5",,Over Votes,,0,0,0,0
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 7",,Lori I. Valenzuela,REP,0,69,71,140
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 7",,Under Votes,,0,29,43,72
Jim Wells,18,"Justice, 4th Court of Appeals District, Place 7",,Over Votes,,0,0,0,0
Jim Wells,18,"District Judge, 79th Judicial District",,Michael Ventura Garcia,DEM,0,64,69,133
Jim Wells,18,"District Judge, 79th Judicial District",,Under Votes,,0,34,45,79
Jim Wells,18,"District Judge, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,18,"District Attorney, 79th Judicial District",,Carlos Omar Garcia,DEM,0,63,70,133
Jim Wells,18,"District Attorney, 79th Judicial District",,Under Votes,,0,35,44,79
Jim Wells,18,"District Attorney, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,18,"Judge, County Court-at-Law Unexpired Term",,"Rumaldo ""Rumy"" Solis Jr",DEM,0,64,71,135
Jim Wells,18,"Judge, County Court-at-Law Unexpired Term",,Under Votes,,0,34,43,77
Jim Wells,18,"Judge, County Court-at-Law Unexpired Term",,Over Votes,,0,0,0,0
Jim Wells,18,County Attorney,,Michael Guerra,DEM,0,65,68,133
Jim Wells,18,County Attorney,,Under Votes,,0,33,46,79
Jim Wells,18,County Attorney,,Over Votes,,0,0,0,0
Jim Wells,18,Sheriff,,"Joseph ""Guy"" Baker",REP,0,44,55,99
Jim Wells,18,Sheriff,,Danny Bueno,DEM,0,50,53,103
Jim Wells,18,Sheriff,,Under Votes,,0,4,6,10
Jim Wells,18,Sheriff,,Over Votes,,0,0,0,0
Jim Wells,18,County Tax Assessor-Collector,,Servando Wolf Garza Jr,REP,0,44,51,95
Jim Wells,18,County Tax Assessor-Collector,,Mary Lozano,DEM,0,50,58,108
Jim Wells,18,County Tax Assessor-Collector,,Under Votes,,0,4,5,9
Jim Wells,18,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Jim Wells,18,"County Commissioner, Precinct 1",,Bianca Matthews,REP,0,50,48,98
Jim Wells,18,"County Commissioner, Precinct 1",,George Aguilar,DEM,0,43,61,104
Jim Wells,18,"County Commissioner, Precinct 1",,Under Votes,,0,5,5,10
Jim Wells,18,"County Commissioner, Precinct 1",,Over Votes,,0,0,0,0
Jim Wells,18,"Constable, Precinct 5",,Gerald D. Arismendez,REP,0,73,69,142
Jim Wells,18,"Constable, Precinct 5",,Under Votes,,0,25,45,70
Jim Wells,18,"Constable, Precinct 5",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,Ballots Cast,,,,,,,9
Jim Wells,18 - SDISD,President,,Donald J. Trump,REP,0,5,1,6
Jim Wells,18 - SDISD,President,,Kamala D. Harris,DEM,0,3,0,3
Jim Wells,18 - SDISD,President,,Chase Oliver,LIB,0,0,0,0
Jim Wells,18 - SDISD,President,,Jill Stein,GRN,0,0,0,0
Jim Wells,18 - SDISD,President,,Under Votes,,0,0,0,0
Jim Wells,18 - SDISD,President,,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,U.S. Senate,,Ted Cruz,REP,0,5,1,6
Jim Wells,18 - SDISD,U.S. Senate,,Colin Allred,DEM,0,3,0,3
Jim Wells,18 - SDISD,U.S. Senate,,Ted Brown,LIB,0,0,0,0
Jim Wells,18 - SDISD,U.S. Senate,,Under Votes,,0,0,0,0
Jim Wells,18 - SDISD,U.S. Senate,,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,U.S. House,15,Monica De La Cruz,REP,0,4,1,5
Jim Wells,18 - SDISD,U.S. House,15,Michelle Vallejo,DEM,0,3,0,3
Jim Wells,18 - SDISD,U.S. House,15,Under Votes,,0,1,0,1
Jim Wells,18 - SDISD,U.S. House,15,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,Railroad Commissioner,,Christi Craddick,REP,0,5,0,5
Jim Wells,18 - SDISD,Railroad Commissioner,,Katherine Culbert,DEM,0,2,0,2
Jim Wells,18 - SDISD,Railroad Commissioner,,Hawk Dunlap,LIB,0,0,0,0
Jim Wells,18 - SDISD,Railroad Commissioner,,Eddie Espinoza,GRN,0,0,1,1
Jim Wells,18 - SDISD,Railroad Commissioner,,Under Votes,,0,1,0,1
Jim Wells,18 - SDISD,Railroad Commissioner,,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,0,5,1,6
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 2",,DaSean Jones,DEM,0,2,0,2
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 2",,Under Votes,,0,1,0,1
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 2",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 4",,John Devine,REP,0,5,1,6
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 4",,Christine Vinh Weems,DEM,0,2,0,2
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 4",,Under Votes,,0,1,0,1
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 6",,Jane Bland,REP,0,5,1,6
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 6",,Bonnie Lee Goldstein,DEM,0,3,0,3
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 6",,J. David Roberson,LIB,0,0,0,0
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 6",,Under Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Presiding Judge, Court of Criminal Appeals",,David J. Schenck,REP,0,5,1,6
Jim Wells,18 - SDISD,"Presiding Judge, Court of Criminal Appeals",,Holly Taylor,DEM,0,2,0,2
Jim Wells,18 - SDISD,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,0,1,0,1
Jim Wells,18 - SDISD,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Judge, Court of Criminal Appeals, Place 7",,Gina Parker,REP,0,5,1,6
Jim Wells,18 - SDISD,"Judge, Court of Criminal Appeals, Place 7",,Nancy Mulder,DEM,0,2,0,2
Jim Wells,18 - SDISD,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,0,1,0,1
Jim Wells,18 - SDISD,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Judge, Court of Criminal Appeals, Place 8",,Lee Finley,REP,0,5,1,6
Jim Wells,18 - SDISD,"Judge, Court of Criminal Appeals, Place 8",,Chika Anyiam,DEM,0,2,0,2
Jim Wells,18 - SDISD,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,0,1,0,1
Jim Wells,18 - SDISD,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Member, State Board of Education, District 3",,Marisa Perez-Diaz,REP,0,6,1,7
Jim Wells,18 - SDISD,"Member, State Board of Education, District 3",,Under Votes,,0,2,0,2
Jim Wells,18 - SDISD,"Member, State Board of Education, District 3",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,0,3,1,4
Jim Wells,18 - SDISD,State Senate,20,Under Votes,,0,5,0,5
Jim Wells,18 - SDISD,State Senate,20,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,State House,43,J.M. Lozano,REP,0,5,1,6
Jim Wells,18 - SDISD,State House,43,Mariana Casarez,DEM,0,2,0,2
Jim Wells,18 - SDISD,State House,43,Under Votes,,0,1,0,1
Jim Wells,18 - SDISD,State House,43,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 2",,Velia J. Meza,DEM,0,3,1,4
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 2",,Under Votes,,0,5,0,5
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 3",,Todd McCray,REP,0,5,1,6
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 3",,Cynthia Marie Chapa,DEM,0,3,0,3
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 3",,Under Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 3",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 4",,Lori Massey Brissette,REP,0,5,0,5
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 4",,Luz Elena Chapa,DEM,0,2,1,3
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 4",,Under Votes,,0,1,0,1
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 4",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 5",,Adrian Spears,REP,0,5,1,6
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 5",,Liza A. Rodriguez,DEM,0,3,0,3
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 5",,Under Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 5",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 7",,Lori I. Valenzuela,REP,0,5,1,6
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 7",,Under Votes,,0,3,0,3
Jim Wells,18 - SDISD,"Justice, 4th Court of Appeals District, Place 7",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"District Judge, 79th Judicial District",,Michael Ventura Garcia,DEM,0,4,1,5
Jim Wells,18 - SDISD,"District Judge, 79th Judicial District",,Under Votes,,0,4,0,4
Jim Wells,18 - SDISD,"District Judge, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"District Attorney, 79th Judicial District",,Carlos Omar Garcia,DEM,0,4,1,5
Jim Wells,18 - SDISD,"District Attorney, 79th Judicial District",,Under Votes,,0,4,0,4
Jim Wells,18 - SDISD,"District Attorney, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Judge, County Court-at-Law Unexpired Term",,"Rumaldo ""Rumy"" Solis Jr",DEM,0,3,1,4
Jim Wells,18 - SDISD,"Judge, County Court-at-Law Unexpired Term",,Under Votes,,0,5,0,5
Jim Wells,18 - SDISD,"Judge, County Court-at-Law Unexpired Term",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,County Attorney,,Michael Guerra,DEM,0,3,1,4
Jim Wells,18 - SDISD,County Attorney,,Under Votes,,0,5,0,5
Jim Wells,18 - SDISD,County Attorney,,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,Sheriff,,"Joseph ""Guy"" Baker",REP,0,5,1,6
Jim Wells,18 - SDISD,Sheriff,,Danny Bueno,DEM,0,3,0,3
Jim Wells,18 - SDISD,Sheriff,,Under Votes,,0,0,0,0
Jim Wells,18 - SDISD,Sheriff,,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,County Tax Assessor-Collector,,Servando Wolf Garza Jr,REP,0,5,1,6
Jim Wells,18 - SDISD,County Tax Assessor-Collector,,Mary Lozano,DEM,0,3,0,3
Jim Wells,18 - SDISD,County Tax Assessor-Collector,,Under Votes,,0,0,0,0
Jim Wells,18 - SDISD,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"County Commissioner, Precinct 1",,Bianca Matthews,REP,0,5,0,5
Jim Wells,18 - SDISD,"County Commissioner, Precinct 1",,George Aguilar,DEM,0,3,1,4
Jim Wells,18 - SDISD,"County Commissioner, Precinct 1",,Under Votes,,0,0,0,0
Jim Wells,18 - SDISD,"County Commissioner, Precinct 1",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"Constable, Precinct 5",,Gerald D. Arismendez,REP,0,5,1,6
Jim Wells,18 - SDISD,"Constable, Precinct 5",,Under Votes,,0,3,0,3
Jim Wells,18 - SDISD,"Constable, Precinct 5",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 1",,Luis Ortiz Jr.,,0,2,1,3
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 1",,"Manuel ""Meme"" Molina",,0,2,0,2
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 1",,Under Votes,,0,4,0,4
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 1",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 2",,Carlos (Cale) Espinosa,,0,2,1,3
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 2",,Nita Vela,,0,1,0,1
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 2",,Under Votes,,0,5,0,5
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 2",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 3",,Anthony Vela,,0,1,1,2
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 3",,"Belinda ""Bel"" Vera",,0,2,0,2
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 3",,Under Votes,,0,5,0,5
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 3",,Over Votes,,0,0,0,0
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 4",,Melissa Broquet,,0,1,0,1
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 4",,"Robert ""Cuate"" Briones",,0,2,1,3
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 4",,Under Votes,,0,5,0,5
Jim Wells,18 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 4",,Over Votes,,0,0,0,0
Jim Wells,19,Ballots Cast,,,,,,,79
Jim Wells,19,President,,Donald J. Trump,REP,2,42,20,64
Jim Wells,19,President,,Kamala D. Harris,DEM,0,12,3,15
Jim Wells,19,President,,Chase Oliver,LIB,0,0,0,0
Jim Wells,19,President,,Jill Stein,GRN,0,0,0,0
Jim Wells,19,President,,Under Votes,,0,0,0,0
Jim Wells,19,President,,Over Votes,,0,0,0,0
Jim Wells,19,U.S. Senate,,Ted Cruz,REP,2,40,16,58
Jim Wells,19,U.S. Senate,,Colin Allred,DEM,0,13,7,20
Jim Wells,19,U.S. Senate,,Ted Brown,LIB,0,1,0,1
Jim Wells,19,U.S. Senate,,Under Votes,,0,0,0,0
Jim Wells,19,U.S. Senate,,Over Votes,,0,0,0,0
Jim Wells,19,U.S. House,15,Monica De La Cruz,REP,2,42,20,64
Jim Wells,19,U.S. House,15,Michelle Vallejo,DEM,0,11,3,14
Jim Wells,19,U.S. House,15,Under Votes,,0,1,0,1
Jim Wells,19,U.S. House,15,Over Votes,,0,0,0,0
Jim Wells,19,Railroad Commissioner,,Christi Craddick,REP,2,40,18,60
Jim Wells,19,Railroad Commissioner,,Katherine Culbert,DEM,0,10,3,13
Jim Wells,19,Railroad Commissioner,,Hawk Dunlap,LIB,0,1,2,3
Jim Wells,19,Railroad Commissioner,,Eddie Espinoza,GRN,0,1,0,1
Jim Wells,19,Railroad Commissioner,,Under Votes,,0,2,0,2
Jim Wells,19,Railroad Commissioner,,Over Votes,,0,0,0,0
Jim Wells,19,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,2,40,20,62
Jim Wells,19,"Justice, Supreme Court, Place 2",,DaSean Jones,DEM,0,11,3,14
Jim Wells,19,"Justice, Supreme Court, Place 2",,Under Votes,,0,3,0,3
Jim Wells,19,"Justice, Supreme Court, Place 2",,Over Votes,,0,0,0,0
Jim Wells,19,"Justice, Supreme Court, Place 4",,John Devine,REP,2,42,20,64
Jim Wells,19,"Justice, Supreme Court, Place 4",,Christine Vinh Weems,DEM,0,10,2,12
Jim Wells,19,"Justice, Supreme Court, Place 4",,Under Votes,,0,2,1,3
Jim Wells,19,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Jim Wells,19,"Justice, Supreme Court, Place 6",,Jane Bland,REP,2,41,18,61
Jim Wells,19,"Justice, Supreme Court, Place 6",,Bonnie Lee Goldstein,DEM,0,10,2,12
Jim Wells,19,"Justice, Supreme Court, Place 6",,J. David Roberson,LIB,0,1,3,4
Jim Wells,19,"Justice, Supreme Court, Place 6",,Under Votes,,0,2,0,2
Jim Wells,19,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0
Jim Wells,19,"Presiding Judge, Court of Criminal Appeals",,David J. Schenck,REP,2,41,19,62
Jim Wells,19,"Presiding Judge, Court of Criminal Appeals",,Holly Taylor,DEM,0,11,4,15
Jim Wells,19,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,0,2,0,2
Jim Wells,19,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,0,0
Jim Wells,19,"Judge, Court of Criminal Appeals, Place 7",,Gina Parker,REP,2,39,19,60
Jim Wells,19,"Judge, Court of Criminal Appeals, Place 7",,Nancy Mulder,DEM,0,12,4,16
Jim Wells,19,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,0,3,0,3
Jim Wells,19,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Jim Wells,19,"Judge, Court of Criminal Appeals, Place 8",,Lee Finley,REP,2,42,21,65
Jim Wells,19,"Judge, Court of Criminal Appeals, Place 8",,Chika Anyiam,DEM,0,10,2,12
Jim Wells,19,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,0,2,0,2
Jim Wells,19,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Jim Wells,19,"Member, State Board of Education, District 3",,Marisa Perez-Diaz,REP,2,44,20,66
Jim Wells,19,"Member, State Board of Education, District 3",,Under Votes,,0,10,3,13
Jim Wells,19,"Member, State Board of Education, District 3",,Over Votes,,0,0,0,0
Jim Wells,19,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,0,19,10,29
Jim Wells,19,State Senate,20,Under Votes,,2,35,13,50
Jim Wells,19,State Senate,20,Over Votes,,0,0,0,0
Jim Wells,19,State House,43,J.M. Lozano,REP,2,41,20,63
Jim Wells,19,State House,43,Mariana Casarez,DEM,0,12,3,15
Jim Wells,19,State House,43,Under Votes,,0,1,0,1
Jim Wells,19,State House,43,Over Votes,,0,0,0,0
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 2",,Velia J. Meza,DEM,0,18,13,31
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 2",,Under Votes,,2,36,10,48
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 3",,Todd McCray,REP,2,39,18,59
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 3",,Cynthia Marie Chapa,DEM,0,12,5,17
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 3",,Under Votes,,0,3,0,3
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 3",,Over Votes,,0,0,0,0
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 4",,Lori Massey Brissette,REP,2,40,18,60
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 4",,Luz Elena Chapa,DEM,0,12,5,17
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 4",,Under Votes,,0,2,0,2
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 4",,Over Votes,,0,0,0,0
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 5",,Adrian Spears,REP,2,42,18,62
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 5",,Liza A. Rodriguez,DEM,0,10,5,15
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 5",,Under Votes,,0,2,0,2
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 5",,Over Votes,,0,0,0,0
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 7",,Lori I. Valenzuela,REP,2,43,20,65
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 7",,Under Votes,,0,11,3,14
Jim Wells,19,"Justice, 4th Court of Appeals District, Place 7",,Over Votes,,0,0,0,0
Jim Wells,19,"District Judge, 79th Judicial District",,Michael Ventura Garcia,DEM,0,20,12,32
