county,precinct,office,district,party,candidate,votes,absentee,early,election
Comal,103,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,104,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,105,Railroad Commissioner,,,Richard McKibbin,1,0,1,0
Comal,106,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,107,Railroad Commissioner,,,Richard McKibbin,1,0,0,1
Comal,108,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,109,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,110,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,201,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,201 - NB4,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,202,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,202 - CSCH,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,203,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,204,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,205,Railroad Commissioner,,,Richard McKibbin,2,0,0,2
Comal,205 - CSCH,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,206,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,207,Railroad Commissioner,,,Richard McKibbin,1,1,0,0
Comal,208,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,301,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,301 - CSCH,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,301 - NB4,Railroad Commissioner,,,Richard McKibbin,1,0,1,0
Comal,302,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,302 - NB4,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,303,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,304,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,304 - CCWSC,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,305,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,305 - CCWSC,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,306,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,306 - CCWSC,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,307,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,308,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,308 - NB4,Railroad Commissioner,,,Richard McKibbin,1,0,1,0
Comal,401,Railroad Commissioner,,,Richard McKibbin,1,0,1,0
Comal,402,Railroad Commissioner,,,Richard McKibbin,1,0,1,0
Comal,403,Railroad Commissioner,,,Richard McKibbin,1,0,1,0
Comal,404,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,404 - FWM,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,404 - CCWSC,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,405,Railroad Commissioner,,,Richard McKibbin,1,1,0,0
Comal,406,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,407,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,408,Railroad Commissioner,,,Richard McKibbin,0,0,0,0
Comal,101,Registered Voters,,,,3743,,,
Comal,101 - NB4,Registered Voters,,,,434,,,
Comal,102,Registered Voters,,,,4964,,,
Comal,103,Registered Voters,,,,5840,,,
Comal,104,Registered Voters,,,,2303,,,
Comal,105,Registered Voters,,,,4694,,,
Comal,106,Registered Voters,,,,3859,,,
Comal,107,Registered Voters,,,,4732,,,
Comal,108,Registered Voters,,,,2271,,,
Comal,109,Registered Voters,,,,3911,,,
Comal,110,Registered Voters,,,,2834,,,
Comal,201,Registered Voters,,,,3456,,,
Comal,201 - NB4,Registered Voters,,,,1656,,,
Comal,202,Registered Voters,,,,1720,,,
Comal,202 - CSCH,Registered Voters,,,,1028,,,
Comal,203,Registered Voters,,,,5263,,,
Comal,204,Registered Voters,,,,5354,,,
Comal,205,Registered Voters,,,,5237,,,
Comal,205 - CSCH,Registered Voters,,,,14,,,
Comal,206,Registered Voters,,,,6660,,,
Comal,207,Registered Voters,,,,3276,,,
Comal,208,Registered Voters,,,,5036,,,
Comal,301,Registered Voters,,,,2792,,,
Comal,301 - CSCH,Registered Voters,,,,2,,,
Comal,301 - NB4,Registered Voters,,,,2757,,,
Comal,302,Registered Voters,,,,1758,,,
Comal,302 - NB4,Registered Voters,,,,815,,,
Comal,303,Registered Voters,,,,1015,,,
Comal,304,Registered Voters,,,,4297,,,
Comal,305,Registered Voters,,,,5302,,,
Comal,305 - CCWSC,Registered Voters,,,,284,,,
Comal,306,Registered Voters,,,,4217,,,
Comal,306 - CCWSC,Registered Voters,,,,481,,,
Comal,307,Registered Voters,,,,1664,,,
Comal,308,Registered Voters,,,,1444,,,
Comal,308 - NB4,Registered Voters,,,,1322,,,
Comal,401,Registered Voters,,,,3459,,,
Comal,402,Registered Voters,,,,4823,,,
Comal,403,Registered Voters,,,,5242,,,
Comal,404,Registered Voters,,,,3951,,,
Comal,404 - FWM,Registered Voters,,,,2,,,
Comal,404 - CCWSC,Registered Voters,,,,1375,,,
Comal,405,Registered Voters,,,,4987,,,
Comal,406,Registered Voters,,,,4674,,,
Comal,407,Registered Voters,,,,4223,,,
Comal,408,Registered Voters,,,,4612,,,
Comal,101,Sheriff,,,David Williams,689,58,540,91
Comal,101 - NB4,Sheriff,,,David Williams,109,8,81,20
Comal,102,Sheriff,,,David Williams,714,61,590,63
Comal,103,Sheriff,,,David Williams,889,56,708,125
Comal,104,Sheriff,,,David Williams,302,25,235,42
Comal,105,Sheriff,,,David Williams,659,52,481,126
Comal,106,Sheriff,,,David Williams,536,56,444,36
Comal,107,Sheriff,,,David Williams,875,49,710,116
Comal,108,Sheriff,,,David Williams,348,28,260,60
Comal,109,Sheriff,,,David Williams,585,37,448,100
Comal,110,Sheriff,,,David Williams,438,33,325,80
Comal,201,Sheriff,,,David Williams,666,52,514,100
Comal,201 - NB4,Sheriff,,,David Williams,298,13,227,58
Comal,202,Sheriff,,,David Williams,283,8,198,77
Comal,202 - CSCH,Sheriff,,,David Williams,203,10,165,28
Comal,203,Sheriff,,,David Williams,903,59,749,95
Comal,204,Sheriff,,,David Williams,881,52,732,97
Comal,205,Sheriff,,,David Williams,1139,47,997,95
Comal,205 - CSCH,Sheriff,,,David Williams,3,0,3,0
Comal,206,Sheriff,,,David Williams,1270,40,1063,167
Comal,207,Sheriff,,,David Williams,468,26,385,57
Comal,208,Sheriff,,,David Williams,751,63,627,61
Comal,301,Sheriff,,,David Williams,509,27,366,116
Comal,301 - CSCH,Sheriff,,,David Williams,0,0,0,0
Comal,301 - NB4,Sheriff,,,David Williams,612,46,422,144
Comal,302,Sheriff,,,David Williams,301,40,220,41
Comal,302 - NB4,Sheriff,,,David Williams,134,14,85,35
Comal,303,Sheriff,,,David Williams,262,22,175,65
Comal,304,Sheriff,,,David Williams,769,36,566,167
Comal,304 - CCWSC,Sheriff,,,David Williams,0,0,0,0
Comal,305,Sheriff,,,David Williams,962,41,740,181
Comal,305 - CCWSC,Sheriff,,,David Williams,48,7,35,6
Comal,306,Sheriff,,,David Williams,852,38,638,176
Comal,306 - CCWSC,Sheriff,,,David Williams,59,7,39,13
Comal,307,Sheriff,,,David Williams,337,23,246,68
Comal,308,Sheriff,,,David Williams,321,33,248,40
Comal,308 - NB4,Sheriff,,,David Williams,304,20,249,35
Comal,401,Sheriff,,,David Williams,645,53,466,126
Comal,402,Sheriff,,,David Williams,786,65,634,87
Comal,403,Sheriff,,,David Williams,788,64,619,105
Comal,404,Sheriff,,,David Williams,655,29,507,119
Comal,404 - FWM,Sheriff,,,David Williams,1,0,0,1
Comal,404 - CCWSC,Sheriff,,,David Williams,224,21,180,23
Comal,405,Sheriff,,,David Williams,665,50,497,118
Comal,406,Sheriff,,,David Williams,778,89,594,95
Comal,407,Sheriff,,,David Williams,642,32,510,100
Comal,408,Sheriff,,,David Williams,735,55,590,90
Comal,101,Sheriff,,,Mark W. Reynolds,1913,80,1657,176
Comal,101 - NB4,Sheriff,,,Mark W. Reynolds,159,10,126,23
Comal,102,Sheriff,,,Mark W. Reynolds,3000,83,2672,245
Comal,103,Sheriff,,,Mark W. Reynolds,3552,118,3014,420
Comal,104,Sheriff,,,Mark W. Reynolds,1352,47,1126,179
Comal,105,Sheriff,,,Mark W. Reynolds,2425,76,1872,477
Comal,106,Sheriff,,,Mark W. Reynolds,2394,58,2146,190
Comal,107,Sheriff,,,Mark W. Reynolds,2993,60,2393,540
Comal,108,Sheriff,,,Mark W. Reynolds,1291,32,1087,172
Comal,109,Sheriff,,,Mark W. Reynolds,2462,55,2090,317
Comal,110,Sheriff,,,Mark W. Reynolds,1696,50,1362,284
Comal,201,Sheriff,,,Mark W. Reynolds,1667,42,1354,271
Comal,201 - NB4,Sheriff,,,Mark W. Reynolds,718,22,550,146
Comal,202,Sheriff,,,Mark W. Reynolds,685,12,517,156
Comal,202 - CSCH,Sheriff,,,Mark W. Reynolds,422,12,346,64
Comal,203,Sheriff,,,Mark W. Reynolds,2983,108,2532,343
Comal,204,Sheriff,,,Mark W. Reynolds,3112,75,2747,290
Comal,205,Sheriff,,,Mark W. Reynolds,2894,77,2600,217
Comal,205 - CSCH,Sheriff,,,Mark W. Reynolds,6,0,6,0
Comal,206,Sheriff,,,Mark W. Reynolds,3726,47,3152,527
Comal,207,Sheriff,,,Mark W. Reynolds,2004,79,1730,195
Comal,208,Sheriff,,,Mark W. Reynolds,3135,86,2845,204
Comal,301,Sheriff,,,Mark W. Reynolds,874,19,669,186
Comal,301 - CSCH,Sheriff,,,Mark W. Reynolds,0,0,0,0
Comal,301 - NB4,Sheriff,,,Mark W. Reynolds,646,22,467,157
Comal,302,Sheriff,,,Mark W. Reynolds,872,28,732,112
Comal,302 - NB4,Sheriff,,,Mark W. Reynolds,267,4,200,63
Comal,303,Sheriff,,,Mark W. Reynolds,312,5,251,56
Comal,304,Sheriff,,,Mark W. Reynolds,1598,37,1276,285
Comal,304 - CCWSC,Sheriff,,,Mark W. Reynolds,0,0,0,0
Comal,305,Sheriff,,,Mark W. Reynolds,2394,28,1891,475
Comal,305 - CCWSC,Sheriff,,,Mark W. Reynolds,139,5,105,29
Comal,306,Sheriff,,,Mark W. Reynolds,1588,49,1208,331
Comal,306 - CCWSC,Sheriff,,,Mark W. Reynolds,199,4,154,41
Comal,307,Sheriff,,,Mark W. Reynolds,518,8,401,109
Comal,308,Sheriff,,,Mark W. Reynolds,565,23,474,68
Comal,308 - NB4,Sheriff,,,Mark W. Reynolds,576,24,475,77
Comal,401,Sheriff,,,Mark W. Reynolds,1751,80,1420,251
Comal,402,Sheriff,,,Mark W. Reynolds,2632,77,2298,257
Comal,403,Sheriff,,,Mark W. Reynolds,3057,95,2576,386
Comal,404,Sheriff,,,Mark W. Reynolds,2209,44,1843,322
Comal,404 - FWM,Sheriff,,,Mark W. Reynolds,0,0,0,0
Comal,404 - CCWSC,Sheriff,,,Mark W. Reynolds,856,21,742,93
Comal,405,Sheriff,,,Mark W. Reynolds,2697,40,2207,450
Comal,406,Sheriff,,,Mark W. Reynolds,2360,129,1997,234
Comal,407,Sheriff,,,Mark W. Reynolds,2701,56,2196,449
Comal,408,Sheriff,,,Mark W. Reynolds,2833,75,2460,298
Comal,101,State Representative,,,Carrie Isaac,1814,80,1554,180
Comal,101 - NB4,State Representative,,,Carrie Isaac,165,10,134,21
Comal,102,State Representative,,,Carrie Isaac,3003,83,2675,245
Comal,103,State Representative,,,Carrie Isaac,3461,105,2938,418
Comal,104,State Representative,,,Carrie Isaac,1298,41,1087,170
Comal,105,State Representative,,,Carrie Isaac,2414,72,1869,473
Comal,106,State Representative,,,Carrie Isaac,2374,57,2130,187
Comal,107,State Representative,,,Carrie Isaac,2933,57,2354,522
Comal,108,State Representative,,,Carrie Isaac,1270,29,1076,165
Comal,109,State Representative,,,Carrie Isaac,2433,53,2071,309
Comal,110,State Representative,,,Carrie Isaac,1682,48,1354,280
Comal,201,State Representative,,,Carrie Isaac,1622,38,1315,269
Comal,201 - NB4,State Representative,,,Carrie Isaac,713,20,549,144
Comal,202,State Representative,,,Carrie Isaac,680,12,513,155
Comal,202 - CSCH,State Representative,,,Carrie Isaac,428,13,348,67
Comal,203,State Representative,,,Carrie Isaac,2908,101,2483,324
Comal,204,State Representative,,,Carrie Isaac,3086,74,2716,296
Comal,205,State Representative,,,Carrie Isaac,2854,78,2560,216
Comal,205 - CSCH,State Representative,,,Carrie Isaac,5,0,5,0
Comal,206,State Representative,,,Carrie Isaac,3712,50,3136,526
Comal,207,State Representative,,,Carrie Isaac,1975,79,1703,193
Comal,208,State Representative,,,Carrie Isaac,3083,83,2798,202
Comal,301,State Representative,,,Carrie Isaac,878,14,674,190
Comal,301 - CSCH,State Representative,,,Carrie Isaac,0,0,0,0
Comal,301 - NB4,State Representative,,,Carrie Isaac,624,16,451,157
Comal,302,State Representative,,,Carrie Isaac,847,23,715,109
Comal,302 - NB4,State Representative,,,Carrie Isaac,266,3,201,62
Comal,303,State Representative,,,Carrie Isaac,296,4,235,57
Comal,304,State Representative,,,Carrie Isaac,1586,35,1260,291
Comal,304 - CCWSC,State Representative,,,Carrie Isaac,0,0,0,0
Comal,305,State Representative,,,Carrie Isaac,2357,28,1862,467
Comal,305 - CCWSC,State Representative,,,Carrie Isaac,138,5,105,28
Comal,306,State Representative,,,Carrie Isaac,1584,46,1205,333
Comal,306 - CCWSC,State Representative,,,Carrie Isaac,196,4,152,40
Comal,307,State Representative,,,Carrie Isaac,505,7,393,105
Comal,308,State Representative,,,Carrie Isaac,553,19,463,71
Comal,308 - NB4,State Representative,,,Carrie Isaac,548,20,452,76
Comal,401,State Representative,,,Carrie Isaac,1694,73,1373,248
Comal,402,State Representative,,,Carrie Isaac,2599,72,2269,258
Comal,403,State Representative,,,Carrie Isaac,3037,90,2566,381
Comal,404,State Representative,,,Carrie Isaac,2194,39,1832,323
Comal,404 - FWM,State Representative,,,Carrie Isaac,0,0,0,0
Comal,404 - CCWSC,State Representative,,,Carrie Isaac,839,20,725,94
Comal,405,State Representative,,,Carrie Isaac,2692,37,2200,455
Comal,406,State Representative,,,Carrie Isaac,2303,123,1951,229
Comal,407,State Representative,,,Carrie Isaac,2635,55,2136,444
Comal,408,State Representative,,,Carrie Isaac,2799,74,2430,295
Comal,101,State Representative,,,Sally Duval,803,61,655,87
Comal,101 - NB4,State Representative,,,Sally Duval,110,8,80,22
Comal,102,State Representative,,,Sally Duval,716,63,591,62
Comal,103,State Representative,,,Sally Duval,980,69,781,130
Comal,104,State Representative,,,Sally Duval,358,32,276,50
Comal,105,State Representative,,,Sally Duval,686,57,497,132
Comal,106,State Representative,,,Sally Duval,567,60,469,38
Comal,107,State Representative,,,Sally Duval,953,52,764,137
Comal,108,State Representative,,,Sally Duval,358,31,270,57
Comal,109,State Representative,,,Sally Duval,620,39,475,106
Comal,110,State Representative,,,Sally Duval,452,34,335,83
Comal,201,State Representative,,,Sally Duval,728,58,560,110
Comal,201 - NB4,State Representative,,,Sally Duval,307,16,231,60
Comal,202,State Representative,,,Sally Duval,293,8,203,82
Comal,202 - CSCH,State Representative,,,Sally Duval,202,11,165,26
Comal,203,State Representative,,,Sally Duval,979,67,802,110
Comal,204,State Representative,,,Sally Duval,907,53,759,95
Comal,205,State Representative,,,Sally Duval,1185,49,1038,98
Comal,205 - CSCH,State Representative,,,Sally Duval,3,0,3,0
Comal,206,State Representative,,,Sally Duval,1294,36,1087,171
Comal,207,State Representative,,,Sally Duval,504,26,415,63
Comal,208,State Representative,,,Sally Duval,787,65,664,58
Comal,301,State Representative,,,Sally Duval,504,30,361,113
Comal,301 - CSCH,State Representative,,,Sally Duval,0,0,0,0
Comal,301 - NB4,State Representative,,,Sally Duval,640,51,447,142
Comal,302,State Representative,,,Sally Duval,328,45,240,43
Comal,302 - NB4,State Representative,,,Sally Duval,134,15,85,34
Comal,303,State Representative,,,Sally Duval,283,23,194,66
Comal,304,State Representative,,,Sally Duval,794,37,592,165
Comal,304 - CCWSC,State Representative,,,Sally Duval,0,0,0,0
Comal,305,State Representative,,,Sally Duval,1012,41,778,193
Comal,305 - CCWSC,State Representative,,,Sally Duval,49,7,35,7
Comal,306,State Representative,,,Sally Duval,867,40,651,176
Comal,306 - CCWSC,State Representative,,,Sally Duval,61,8,41,12
Comal,307,State Representative,,,Sally Duval,355,24,257,74
Comal,308,State Representative,,,Sally Duval,335,37,258,40
Comal,308 - NB4,State Representative,,,Sally Duval,334,26,272,36
Comal,401,State Representative,,,Sally Duval,710,63,510,137
Comal,402,State Representative,,,Sally Duval,831,71,673,87
Comal,403,State Representative,,,Sally Duval,825,69,648,108
Comal,404,State Representative,,,Sally Duval,688,36,530,122
Comal,404 - FWM,State Representative,,,Sally Duval,1,0,0,1
Comal,404 - CCWSC,State Representative,,,Sally Duval,246,22,198,26
Comal,405,State Representative,,,Sally Duval,673,54,505,114
Comal,406,State Representative,,,Sally Duval,848,100,647,101
Comal,407,State Representative,,,Sally Duval,701,36,565,100
Comal,408,State Representative,,,Sally Duval,775,59,622,94
Comal,101,State Senator,25,,Donna Campbell,1848,77,1587,184
Comal,101 - NB4,State Senator,25,,Donna Campbell,166,10,135,21
Comal,102,State Senator,25,,Donna Campbell,3018,85,2684,249
Comal,103,State Senator,25,,Donna Campbell,3525,112,2990,423
Comal,104,State Senator,25,,Donna Campbell,1309,41,1094,174
Comal,105,State Senator,25,,Donna Campbell,2432,74,1886,472
Comal,106,State Senator,25,,Donna Campbell,2386,56,2144,186
Comal,107,State Senator,25,,Donna Campbell,2957,55,2366,536
Comal,108,State Senator,25,,Donna Campbell,1274,32,1072,170
Comal,109,State Senator,25,,Donna Campbell,2444,56,2068,320
Comal,110,State Senator,25,,Donna Campbell,1701,48,1363,290
Comal,201,State Senator,25,,Donna Campbell,1652,40,1341,271
Comal,201 - NB4,State Senator,25,,Donna Campbell,711,21,552,138
Comal,202,State Senator,25,,Donna Campbell,687,12,514,161
Comal,202 - CSCH,State Senator,25,,Donna Campbell,434,13,353,68
Comal,203,State Senator,25,,Donna Campbell,2967,104,2533,330
Comal,204,State Senator,25,,Donna Campbell,3108,76,2737,295
Comal,205,State Senator,25,,Donna Campbell,2887,77,2586,224
Comal,205 - CSCH,State Senator,25,,Donna Campbell,6,0,6,0
Comal,206,State Senator,25,,Donna Campbell,3742,50,3156,536
Comal,207,State Senator,25,,Donna Campbell,1997,78,1718,201
Comal,208,State Senator,25,,Donna Campbell,3100,83,2814,203
Comal,301,State Senator,25,,Donna Campbell,893,14,684,195
Comal,301 - CSCH,State Senator,25,,Donna Campbell,0,0,0,0
Comal,301 - NB4,State Senator,25,,Donna Campbell,640,16,463,161
Comal,302,State Senator,25,,Donna Campbell,862,24,728,110
Comal,302 - NB4,State Senator,25,,Donna Campbell,266,3,199,64
Comal,303,State Senator,25,,Donna Campbell,314,4,247,63
Comal,304,State Senator,25,,Donna Campbell,1603,37,1274,292
Comal,304 - CCWSC,State Senator,25,,Donna Campbell,0,0,0,0
Comal,305,State Senator,25,,Donna Campbell,2416,31,1906,479
Comal,305 - CCWSC,State Senator,25,,Donna Campbell,135,5,102,28
Comal,306,State Senator,25,,Donna Campbell,1594,49,1210,335
Comal,306 - CCWSC,State Senator,25,,Donna Campbell,200,4,156,40
Comal,307,State Senator,25,,Donna Campbell,513,8,399,106
Comal,308,State Senator,25,,Donna Campbell,553,20,468,65
Comal,308 - NB4,State Senator,25,,Donna Campbell,565,20,468,77
Comal,401,State Senator,25,,Donna Campbell,1736,76,1403,257
Comal,402,State Senator,25,,Donna Campbell,2621,73,2294,254
Comal,403,State Senator,25,,Donna Campbell,3059,93,2582,384
Comal,404,State Senator,25,,Donna Campbell,2209,40,1844,325
Comal,404 - FWM,State Senator,25,,Donna Campbell,0,0,0,0
Comal,404 - CCWSC,State Senator,25,,Donna Campbell,847,20,737,90
Comal,405,State Senator,25,,Donna Campbell,2714,40,2211,463
Comal,406,State Senator,25,,Donna Campbell,2330,127,1965,238
Comal,407,State Senator,25,,Donna Campbell,2650,56,2147,447
Comal,408,State Senator,25,,Donna Campbell,2798,72,2432,294
Comal,101,State Senator,25,,Merrie Fox,781,64,630,87
Comal,101 - NB4,State Senator,25,,Merrie Fox,106,8,77,21
Comal,102,State Senator,25,,Merrie Fox,713,61,590,62
Comal,103,State Senator,25,,Merrie Fox,953,63,760,130
Comal,104,State Senator,25,,Merrie Fox,345,33,267,45
Comal,105,State Senator,25,,Merrie Fox,661,55,474,132
Comal,106,State Senator,25,,Merrie Fox,557,61,455,41
Comal,107,State Senator,25,,Merrie Fox,926,52,753,121
Comal,108,State Senator,25,,Merrie Fox,362,29,276,57
Comal,109,State Senator,25,,Merrie Fox,613,37,477,99
Comal,110,State Senator,25,,Merrie Fox,445,34,336,75
Comal,201,State Senator,25,,Merrie Fox,707,56,546,105
Comal,201 - NB4,State Senator,25,,Merrie Fox,309,15,230,64
Comal,202,State Senator,25,,Merrie Fox,296,8,210,78
Comal,202 - CSCH,State Senator,25,,Merrie Fox,200,11,162,27
Comal,203,State Senator,25,,Merrie Fox,950,66,779,105
Comal,204,State Senator,25,,Merrie Fox,896,52,749,95
Comal,205,State Senator,25,,Merrie Fox,1175,50,1033,92
Comal,205 - CSCH,State Senator,25,,Merrie Fox,3,0,3,0
Comal,206,State Senator,25,,Merrie Fox,1287,36,1087,164
Comal,207,State Senator,25,,Merrie Fox,484,27,402,55
Comal,208,State Senator,25,,Merrie Fox,783,66,658,59
Comal,301,State Senator,25,,Merrie Fox,493,28,354,111
Comal,301 - CSCH,State Senator,25,,Merrie Fox,0,0,0,0
Comal,301 - NB4,State Senator,25,,Merrie Fox,621,49,435,137
Comal,302,State Senator,25,,Merrie Fox,321,44,234,43
Comal,302 - NB4,State Senator,25,,Merrie Fox,137,16,87,34
Comal,303,State Senator,25,,Merrie Fox,272,23,188,61
Comal,304,State Senator,25,,Merrie Fox,783,37,585,161
Comal,304 - CCWSC,State Senator,25,,Merrie Fox,0,0,0,0
Comal,305,State Senator,25,,Merrie Fox,978,38,756,184
Comal,305 - CCWSC,State Senator,25,,Merrie Fox,50,7,36,7
Comal,306,State Senator,25,,Merrie Fox,865,38,652,175
Comal,306 - CCWSC,State Senator,25,,Merrie Fox,59,8,39,12
Comal,307,State Senator,25,,Merrie Fox,352,23,257,72
Comal,308,State Senator,25,,Merrie Fox,339,36,260,43
Comal,308 - NB4,State Senator,25,,Merrie Fox,323,27,261,35
Comal,401,State Senator,25,,Merrie Fox,696,61,505,130
Comal,402,State Senator,25,,Merrie Fox,813,70,657,86
Comal,403,State Senator,25,,Merrie Fox,800,67,628,105
Comal,404,State Senator,25,,Merrie Fox,692,35,532,125
Comal,404 - FWM,State Senator,25,,Merrie Fox,1,0,0,1
Comal,404 - CCWSC,State Senator,25,,Merrie Fox,233,23,181,29
Comal,405,State Senator,25,,Merrie Fox,668,53,504,111
Comal,406,State Senator,25,,Merrie Fox,832,96,638,98
Comal,407,State Senator,25,,Merrie Fox,702,36,567,99
Comal,408,State Senator,25,,Merrie Fox,784,60,628,96
Comal,101 - NB4,"Trustee, Single Member District 4",,,John E. Tucker,88,6,67,15
Comal,201 - NB4,"Trustee, Single Member District 4",,,John E. Tucker,327,6,236,85
Comal,301 - NB4,"Trustee, Single Member District 4",,,John E. Tucker,438,23,305,110
Comal,302 - NB4,"Trustee, Single Member District 4",,,John E. Tucker,130,7,86,37
Comal,308 - NB4,"Trustee, Single Member District 4",,,John E. Tucker,261,11,212,38
Comal,101 - NB4,"Trustee, Single Member District 4",,,Will Moravits,67,3,56,8
Comal,201 - NB4,"Trustee, Single Member District 4",,,Will Moravits,323,10,254,59
Comal,301 - NB4,"Trustee, Single Member District 4",,,Will Moravits,358,15,257,86
Comal,302 - NB4,"Trustee, Single Member District 4",,,Will Moravits,123,3,93,27
Comal,308 - NB4,"Trustee, Single Member District 4",,,Will Moravits,220,11,186,23
Comal,101,U.S. House,21,,Bob King,99,2,78,19
Comal,101 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,101 - NB4,U.S. House,21,,Bob King,15,0,9,6
Comal,102,U.S. House,21,,Bob King,72,2,48,22
Comal,102 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,103,U.S. House,21,,Bob King,130,7,93,30
Comal,103 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,104,U.S. House,21,,Bob King,36,1,25,10
Comal,104 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,105,U.S. House,21,,Bob King,77,1,42,34
Comal,105 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,106,U.S. House,21,,Bob King,45,0,35,10
Comal,106 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,107,U.S. House,21,,Bob King,64,3,42,19
Comal,107 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,108,U.S. House,21,,Bob King,38,0,29,9
Comal,108 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,109,U.S. House,21,,Bob King,73,2,58,13
Comal,109 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,110,U.S. House,21,,Bob King,37,0,28,9
Comal,110 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,203,U.S. House,21,,Bob King,81,3,62,16
Comal,203 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,204,U.S. House,21,,Bob King,68,3,57,8
Comal,204 - FED,U.S. House,21,,Bob King,1,1,0,0
Comal,205,U.S. House,21,,Bob King,72,3,52,17
Comal,205 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,205 - CSCH,U.S. House,21,,Bob King,0,0,0,0
Comal,206,U.S. House,21,,Bob King,123,2,90,31
Comal,206 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,207,U.S. House,21,,Bob King,52,0,40,12
Comal,207 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,208,U.S. House,21,,Bob King,66,1,53,12
Comal,208 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,301,U.S. House,21,,Bob King,45,4,24,17
Comal,301 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,301 - CSCH,U.S. House,21,,Bob King,0,0,0,0
Comal,301 - NB4,U.S. House,21,,Bob King,42,0,23,19
Comal,303,U.S. House,21,,Bob King,26,0,15,11
Comal,303 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,305,U.S. House,21,,Bob King,111,1,74,36
Comal,305 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,305 - CCWSC,U.S. House,21,,Bob King,4,0,4,0
Comal,307,U.S. House,21,,Bob King,30,0,21,9
Comal,307 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,308,U.S. House,21,,Bob King,40,4,26,10
Comal,308 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,308 - NB4,U.S. House,21,,Bob King,92,3,77,12
Comal,401,U.S. House,21,,Bob King,101,3,78,20
Comal,401 - FED,U.S. House,21,,Bob King,1,1,0,0
Comal,402,U.S. House,21,,Bob King,87,3,69,15
Comal,402 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,403,U.S. House,21,,Bob King,87,4,64,19
Comal,403 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,404,U.S. House,21,,Bob King,69,1,51,17
Comal,404 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,404 - FWM,U.S. House,21,,Bob King,0,0,0,0
Comal,404 - CCWSC,U.S. House,21,,Bob King,18,0,13,5
Comal,405,U.S. House,21,,Bob King,70,1,44,25
Comal,405 - FED,U.S. House,21,,Bob King,0,0,0,0
Comal,406,U.S. House,21,,Bob King,75,1,57,17
